dataset,undersample,as_cv_step,fs_method,incl_filtered,estimator,feat_range,src,st,kappa,roc_auc
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_2,ncv_diff,-0.1229897872297546,0.0192362637362637
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_2,ncv_val,0.2678899082568806,0.7625
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_2,std,0.2926633875032497,0.1576833568558285
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_2,test,0.1938945862151204,0.6611391492429705
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,diff,-0.1994950656229754,-0.1835261822082996
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,mean,0.3419752767047697,0.7427667493796526
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,ncv_diff,0.1347066354981266,0.1165326716294458
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,ncv_val,0.5110294117647058,0.8101736972704714
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,std,0.1832457316733332,0.0850611034158875
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_3,test,0.1424802110817942,0.559240567171353
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,diff,-0.1386737546721865,-0.0379031733281333
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,mean,0.3747015790905124,0.7331687344913151
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,ncv_diff,0.233265131500226,0.154434833983221
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,ncv_val,0.6024096385542168,0.8473945409429281
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,std,0.2586715798509543,0.1486413033099175
pancreatic,True,True,rfe_lasso,True,svm,3-15-1,ncv_4,test,0.2360278244183258,0.6952655611631818
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,flat,diff,-0.1119551774581795,-0.1081115364041499
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,flat,mean,0.2856179263188175,0.716619106699752
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,flat,std,0.1445778648680623,0.1030784903372701
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,flat,test,0.173662748860638,0.6085075702956021
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,diff,-0.2654781127398292,-0.1357618994586981
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,mean,0.394588953178319,0.734295905707196
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,ncv_diff,-0.3279584128257661,-0.218025824175824
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,ncv_val,0.2162162162162162,0.6129807692307693
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,std,0.2357455485543534,0.1157935206713861
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_0,test,0.1291108404384897,0.598534006248498
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,diff,-0.2945136988487936,-0.1590151136066141
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,mean,0.294280544267306,0.7057586848635236
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,ncv_diff,-0.3234004461303955,-0.1197114468864469
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,ncv_val,0.1252900232018562,0.6382211538461537
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,std,0.130155143030062,0.0990249282019262
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_1,test,-0.0002331545814875,0.5467435712569094
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,diff,-0.2763669589487476,-0.1229632527284252
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,mean,0.2804368655803014,0.7081591191066997
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,ncv_diff,-0.0324696066555107,0.0361190476190476
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,ncv_val,0.4123711340206185,0.8025
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,std,0.1135991623644042,0.0807608168396638
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_2,test,0.0040699066315538,0.5851958663782745
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,diff,0.0067465279405728,-0.0331339099090396
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,mean,0.3755295471366426,0.7547152605459058
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,ncv_diff,0.1980478757012818,0.1161136712749615
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,ncv_val,0.6098319850653391,0.837468982630273
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,std,0.2593537684154914,0.1293673842123552
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_3,test,0.3822760750772155,0.7215813506368661
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,diff,-0.0934312709928515,-0.0537770946154263
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,mean,0.4255698611959578,0.7748777915632754
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,ncv_diff,0.3560526321348181,0.1543736263736262
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,ncv_val,0.7517112632233977,0.8846153846153846
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,std,0.2351041137531303,0.1244624368615873
pancreatic,True,True,rfe_lasso,True,svm,5-40-5,ncv_4,test,0.3321385902031063,0.7211006969478491
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,flat,diff,0.4362029722854463,0.2113636363636363
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,flat,mean,-0.4155844155844154,0.3
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,flat,std,0.5191634320048636,0.447213595499958
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,flat,test,0.0206185567010308,0.5113636363636364
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,diff,0.6163977866105526,0.2503787878787879
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,mean,-0.4249084249084249,0.2666666666666666
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,ncv_diff,-0.7666666666666667,-0.6
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,ncv_val,-0.6666666666666667,0.0
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,std,0.4856761624605779,0.3836954811073779
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_0,test,0.1914893617021277,0.5170454545454546
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,diff,0.4362029722854463,0.2113636363636363
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,mean,-0.4155844155844154,0.3
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,ncv_diff,-1.1230769230769229,-0.6
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,ncv_val,-0.9230769230769228,0.0
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,std,0.5191634320048636,0.447213595499958
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_1,test,0.0206185567010308,0.5113636363636364
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,diff,0.4142358514086264,0.2318181818181818
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,mean,-0.3095238095238096,0.2
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,ncv_diff,0.3857142857142857,0.3666666666666666
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,ncv_val,0.2857142857142857,0.6666666666666666
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,std,0.4908459078116263,0.2981423969999719
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_2,test,0.1047120418848167,0.4318181818181818
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,diff,0.5010131712259374,0.2507575757575757
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,mean,-0.3095238095238096,0.2833333333333333
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,ncv_diff,-0.7066666666666668,-0.4416666666666666
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,ncv_val,-0.6666666666666667,0.0
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,std,0.4908459078116263,0.3979112128771107
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_3,test,0.1914893617021277,0.5340909090909091
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,diff,0.6070737772865431,0.3113636363636363
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,mean,-0.4155844155844154,0.2
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,ncv_diff,-0.0538461538461537,0.0833333333333333
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,ncv_val,-0.1538461538461537,0.3333333333333333
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,std,0.5191634320048636,0.2981423969999719
rectal,False,False,boruta_lightgbm,False,gbc,3-15-1,ncv_4,test,0.1914893617021277,0.5113636363636364
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,flat,diff,-0.766337945108895,-0.4511363636363636
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,flat,mean,0.1741591741591742,0.65
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,flat,std,0.68654017318679,0.3027650354097491
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,flat,test,-0.5921787709497208,0.1988636363636363
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,diff,0.4489392959981195,0.2174242424242425
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,mean,-0.3430569430569429,0.3166666666666666
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,ncv_diff,-0.9230769230769228,-0.525
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,ncv_val,-0.9230769230769228,0.0
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,std,0.3806361613686089,0.2386303510546058
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_0,test,0.1058823529411765,0.5340909090909092
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,diff,-0.8613305613305615,-0.4367424242424242
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,mean,0.1153846153846153,0.5333333333333333
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,ncv_diff,-0.4538461538461537,-0.2583333333333334
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,ncv_val,-0.1538461538461537,0.4166666666666666
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,std,0.5446832252884103,0.2541325113662818
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_1,test,-0.7459459459459461,0.0965909090909091
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,diff,-0.2820215820215821,-0.1147727272727273
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,mean,-0.0531135531135531,0.45
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,ncv_diff,0.6153846153846154,0.3583333333333333
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,ncv_val,0.6153846153846154,0.8333333333333333
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,std,0.5837148912264941,0.3205897343611891
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_2,test,-0.3351351351351352,0.3352272727272727
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,diff,-0.8613305613305615,-0.4367424242424242
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,mean,0.1153846153846153,0.5333333333333333
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,ncv_diff,0.6153846153846154,0.4416666666666667
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,ncv_val,0.6153846153846154,0.8333333333333334
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,std,0.5446832252884103,0.2541325113662818
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_3,test,-0.7459459459459461,0.0965909090909091
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,diff,-0.2374900902819685,-0.1473484848484849
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,mean,-0.0163170163170163,0.5166666666666667
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,ncv_diff,0.1666666666666666,0.2
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,ncv_val,0.1666666666666666,0.5833333333333334
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,std,0.502393870559569,0.2850438562747845
rectal,False,False,boruta_lightgbm,False,knn,3-15-1,ncv_4,test,-0.2538071065989848,0.3693181818181818
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,flat,diff,-0.1141978588787098,-0.1166666666666665
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,flat,mean,-0.0985680985680985,0.3666666666666666
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,flat,std,0.529306098113002,0.3613247231446466
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,flat,test,-0.2127659574468083,0.25
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,diff,0.4142307776825543,-0.0712121212121211
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,mean,-0.2822510822510822,0.3666666666666666
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,ncv_diff,-0.4636363636363635,-0.2833333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,ncv_val,-0.3636363636363635,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,std,0.4196500267333647,0.3613247231446466
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_0,test,0.131979695431472,0.2954545454545454
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,diff,0.0088790641982132,0.0621212121212121
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,mean,-0.2216450216450216,0.2333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,ncv_diff,-0.8666666666666667,-0.4333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,ncv_val,-0.6666666666666667,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,std,0.3690891929205303,0.190029237516523
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_1,test,-0.2127659574468083,0.2954545454545454
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,diff,0.0088790641982132,0.0621212121212121
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,mean,-0.2216450216450216,0.2333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,ncv_diff,-0.0142857142857142,-0.2166666666666667
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,ncv_val,0.2857142857142857,0.3333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,std,0.3690891929205303,0.190029237516523
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_2,test,-0.2127659574468083,0.2954545454545454
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,diff,0.2595238095238096,0.0621212121212121
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,mean,-0.2095238095238095,0.2333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,ncv_diff,0.1,0.15
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,ncv_val,0.0,0.5
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,std,0.4333071682315172,0.190029237516523
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_3,test,0.05,0.2954545454545454
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,diff,0.0088790641982132,0.0621212121212121
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,mean,-0.2216450216450216,0.2333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,ncv_diff,-0.2969696969696969,-0.2333333333333333
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,ncv_val,-0.3636363636363635,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,std,0.3690891929205303,0.190029237516523
rectal,False,False,boruta_lightgbm,False,lr,3-15-1,ncv_4,test,-0.2127659574468083,0.2954545454545454
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,flat,diff,0.0,0.1166666666666667
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,flat,mean,0.0,0.3833333333333332
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,flat,std,0.0,0.3613247231446466
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,flat,test,0.0,0.5
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,diff,0.1274041839486865,-0.1166666666666665
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,mean,-0.2216450216450216,0.3666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,ncv_diff,-0.4636363636363635,-0.1833333333333333
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,ncv_val,-0.3636363636363635,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,std,0.3690891929205303,0.3613247231446466
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_0,test,-0.094240837696335,0.25
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,diff,-0.0345650912661222,-0.0541666666666665
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,mean,-0.1406926406926406,0.3666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,ncv_diff,-0.3538461538461537,-0.4833333333333334
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,ncv_val,-0.1538461538461537,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,std,0.3385906874157831,0.2173067468400883
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_1,test,-0.1752577319587629,0.3125
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,diff,0.2422635783460524,-0.1499999999999999
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,mean,-0.2216450216450216,0.3999999999999999
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,ncv_diff,0.2857142857142857,-0.2666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,ncv_val,0.2857142857142857,0.3333333333333333
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,std,0.3690891929205303,0.3456073558887954
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_2,test,0.0206185567010308,0.25
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,diff,0.0,0.5344696969696969
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,mean,0.0,0.2666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,ncv_diff,0.0,-0.1249999999999999
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,ncv_val,0.0,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,std,0.0,0.3456073558887954
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_3,test,0.0,0.8011363636363636
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,diff,0.0,-0.1098484848484848
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,mean,0.0,0.6666666666666667
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,ncv_diff,0.0,0.2
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,ncv_val,0.0,0.8333333333333334
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,std,0.0,0.2635231383473649
rectal,False,False,boruta_lightgbm,False,mlp,3-15-1,ncv_4,test,0.0,0.5568181818181819
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,flat,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,flat,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,flat,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,flat,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,ncv_diff,-0.5666666666666668,-0.45
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,ncv_val,-0.6666666666666667,0.0
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_0,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,ncv_diff,-0.5666666666666668,-0.2833333333333333
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,ncv_val,-0.6666666666666667,0.1666666666666666
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_1,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,ncv_diff,0.0857142857142856,-0.0999999999999999
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,ncv_val,0.2857142857142857,0.5
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_2,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,ncv_diff,0.7857142857142857,0.7333333333333334
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,ncv_val,0.2857142857142857,0.8333333333333334
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_3,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,diff,0.0498504931494621,0.009090909090909
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,mean,-0.2251082251082251,0.4
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,ncv_diff,0.1563636363636364,0.3
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,ncv_val,-0.3636363636363635,0.5
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,std,0.4824461200261483,0.3248931448269654
rectal,False,False,boruta_lightgbm,False,nb,3-15-1,ncv_4,test,-0.1752577319587629,0.409090909090909
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,flat,diff,0.1333333333333333,-0.3049242424242425
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,flat,mean,-0.1333333333333333,0.5833333333333334
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,flat,std,0.298142396999972,0.2946278254943948
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,flat,test,0.0,0.2784090909090909
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,diff,0.0727272727272727,0.1242424242424242
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,mean,-0.0727272727272727,0.2166666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,ncv_diff,-0.6636363636363636,-0.5166666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,ncv_val,-0.3636363636363635,0.0833333333333333
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,std,0.1626231256363482,0.2006932429798716
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_0,test,0.0,0.3409090909090909
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,diff,-0.0177489177489177,-0.1375
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,mean,0.0177489177489177,0.45
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,ncv_diff,0.3454545454545454,0.0416666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,ncv_val,0.5454545454545454,0.6666666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,std,0.2449830174682474,0.1825741858350553
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_1,test,0.0,0.3125
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,diff,0.1333333333333333,-0.1136363636363635
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,mean,-0.1333333333333333,0.4999999999999999
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,ncv_diff,-0.2,0.0916666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,ncv_val,0.0,0.6666666666666666
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,std,0.298142396999972,0.2282177322938192
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_2,test,0.0,0.3863636363636363
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,diff,0.1489177489177489,0.0488636363636363
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,mean,-0.1489177489177489,0.4
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,ncv_diff,-0.1,0.1083333333333333
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,ncv_val,0.0,0.5
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,std,0.3699412192331026,0.2312406154251935
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_3,test,0.0,0.4488636363636363
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_4,diff,0.1333333333333333,0.0333333333333333
rectal,False,False,boruta_lightgbm,False,rf,3-15-1,ncv_4,mean,-0.1333333333333333,0.4666666666666666
